DayId,TimeSlotId,RealTimePrice(RMB/MW¡¤h)
1,1,113.83512255000001
1,2,113.97697317000001
1,3,114.47345034
1,4,114.82807689
1,5,114.8990022
1,6,114.47345034
1,7,114.11882379000001
1,8,113.97697317000001
1,9,119.15452080000001
1,10,134.61623838
1,11,125.75057463
1,12,127.02723021
1,13,118.94174487
1,14,119.22544611
1,15,119.15452080000001
1,16,125.75057463
1,17,120.21840045
1,18,114.47345034
1,19,119.15452080000001
1,20,116.53028433
1,21,113.33864538
1,22,112.91309352
1,23,112.91309352
1,24,117.23953743000001
1,25,116.45935902000001
1,26,119.15452080000001
1,27,116.95583618999999
1,28,120.99857886
1,29,116.3175084
1,30,113.40957069000001
1,31,113.05494414
1,32,108.5157243
1,33,110.85625953
1,34,104.2602057
1,35,105.82056252
1,36,111.13996077
1,37,113.26772007000001
1,38,118.4452677
1,39,113.26772007000001
1,40,120.07654983
1,41,115.82103122999999
1,42,108.72850023000001
1,43,100.64301489
1,44,100.7139402
1,45,104.82760818
1,46,108.87035085
1,47,111.99106449
1,48,112.84216821
1,49,111.77828856000001
1,50,108.79942554
1,51,104.96945880000001
1,52,103.05447543
1,53,104.96945880000001
1,54,104.96945880000001
1,55,88.37293626
1,56,103.05447543
1,57,106.60074093
1,58,109.43775333
1,59,113.26772007000001
1,60,107.30999403000001
1,61,109.29590271000001
1,62,113.40957069000001
1,63,118.72896893999999
1,64,134.89993962
1,65,163.34098893
1,66,134.68716369
1,67,137.02769892
1,68,118.4452677
1,69,113.12586945
1,70,112.55846697
1,71,111.56551263
1,72,111.56551263
1,73,111.70736325
1,74,110.57255829
1,75,110.57255829
1,76,109.57960394999999
1,77,107.0972181
1,78,109.50867864
1,79,109.50867864
1,80,110.43070767
1,81,110.28885705
1,82,109.2249774
1,83,106.81351686000001
1,84,105.18223473
1,85,105.32408535
1,86,105.39501066
1,87,105.32408535
1,88,100.50116427
1,89,105.32408535
1,90,100.50116427
1,91,105.74963721
1,92,105.82056252
1,93,106.03333845
1,94,106.38796500000001
1,95,105.39501066
1,96,111.63643794000001
2,1,113.55142131000001
2,2,113.26772007000001
2,3,111.70736325
2,4,112.70031759000001
2,5,111.49458732000001
2,6,111.49458732000001
2,7,111.49458732000001
2,8,110.00515581
2,9,109.08312678
2,10,106.31703969
2,11,105.82056252
2,12,106.10426376000001
2,13,106.95536748
2,14,106.88444217
2,15,110.50163298
2,16,112.0619898
2,17,110.50163298
2,18,109.36682802
2,19,109.43775333
2,20,106.88444217
2,21,105.39501066
2,22,98.23155435
2,23,94.96899009
2,24,107.02629279
2,25,101.21041737
2,26,98.94080745
2,27,88.37293626
2,28,88.44386157000001
2,29,88.16016033
2,30,79.22357127000001
2,31,74.82620205
2,32,74.25879957000001
2,33,73.69139709000001
2,34,73.62047178
2,35,74.68435142999999
2,36,67.23719388
2,37,63.123525900000004
2,38,62.83982466
2,39,66.38609016
2,40,65.03850927
2,41,65.03850927
2,42,66.31516485
2,43,65.03850927
2,44,64.96758396
2,45,62.91074997
2,46,62.69797404
2,47,63.62000307
2,48,60.57021474
2,49,68.58477477
2,50,71.13808593
2,51,116.81398557
2,52,118.09064115
2,53,132.41755377
2,54,68.58477477
2,55,67.73367105000001
2,56,68.44292415000001
2,57,67.73367105000001
2,58,68.86847601000001
2,59,69.22310256
2,60,133.76513466
2,61,133.12680687
2,62,101.49411861
2,63,49.93141824
2,64,50.144194170000006
2,65,41.56223166
2,66,38.015966160000005
2,67,38.015966160000005
2,68,34.32785004
2,69,41.56223166
2,70,33.051194460000005
2,71,33.051194460000005
2,72,83.05353801000001
