DayId,TimeSlotId,RealTimePrice(RMB/MW¡¤h)
1,1,128.09110986
1,2,127.24000614
1,3,127.73648331000001
1,4,128.02018455
1,5,127.87833393000001
1,6,125.82149994
1,7,127.52370738
1,8,121.99153319999999
1,9,123.62281533
1,10,125.32502277000002
1,11,128.09110986
1,12,124.1192925
1,13,124.1192925
1,14,121.70783196000001
1,15,124.33206843
1,16,124.33206843
1,17,107.80647119999999
1,18,90.92624742000001
1,19,93.26678265000001
1,20,108.01924713000001
1,21,113.26772007000001
1,22,128.72943765
1,23,111.3527367
1,24,114.47345034
1,25,111.63643794000001
1,26,108.16109775
1,27,111.63643794000001
1,28,114.8990022
1,29,85.25222262
1,30,93.97603575000001
1,31,93.97603575000001
1,32,93.12493203000001
1,33,93.12493203000001
1,34,93.05400671999999
1,35,92.69938017
1,36,93.12493203000001
1,37,98.5861809
1,38,92.55752955000001
1,39,92.62845486
1,40,93.12493203000001
1,41,93.05400671999999
1,42,100.28838834000001
1,43,99.36635931
1,44,124.26114312
1,45,139.72286069999998
1,46,136.1765952
1,47,122.06245851000001
1,48,122.06245851000001
1,49,108.01924713000001
1,50,121.92060789000001
1,51,119.01267018000001
1,52,99.15358338
1,53,138.87175698
1,54,134.26161183
1,55,130.5025704
1,56,138.44620512
1,57,134.11976121
1,58,133.90698528
1,59,137.16954954
1,60,266.60824029
1,61,266.60824029
1,62,180.00843677999998
1,63,180.00843677999998
1,64,264.05492913
1,65,263.84215320000004
1,66,217.10237391
1,67,158.58899316
1,68,152.56034181
1,69,150.99998499
1,70,158.44714254000002
1,71,143.19820089
1,72,143.05635027000002
1,73,143.34005151
1,74,143.19820089
1,75,143.19820089
1,76,134.11976121
1,77,130.5025704
1,78,137.16954954
1,79,136.67307237
1,80,133.12680687
1,81,133.12680687
1,82,132.70125501
1,83,129.0840642
1,84,125.89242525
1,85,125.67964932
1,86,129.50961606
1,87,129.65146668
1,88,129.93516792
1,89,125.82149994
1,90,122.41708506000002
1,91,128.72943765
1,92,127.38185676
1,93,124.68669497999998
1,94,122.34615975
1,95,107.02629279
1,96,118.79989425000001
2,1,107.02629279
2,2,98.94080745
2,3,97.16767469999999
2,4,94.47251292
2,5,107.30999403000001
2,6,99.22450869000001
2,7,126.53075304000001
2,8,129.43869075
2,9,129.43869075
2,10,129.43869075
2,11,124.47391905
2,12,122.06245851000001
2,13,122.27523443999999
2,14,122.27523443999999
2,15,124.54484436
2,16,122.41708506000002
2,17,115.53732998999999
2,18,120.92765355
2,19,131.49552474
2,20,129.0840642
2,21,128.09110986
2,22,129.0840642
2,23,128.23296048
2,24,127.45278207
2,25,127.02723021
2,26,125.67964932
2,27,125.5377987
2,28,120.78580293000002
2,29,114.47345034
2,30,99.15358338
2,31,122.06245851000001
2,32,128.09110986
2,33,127.665558
2,34,115.18270344
2,35,115.67918060999999
2,36,115.53732998999999
2,37,115.18270344
2,38,114.68622627000002
2,39,114.54437564999999
2,40,114.8990022
2,41,115.25362875
2,42,115.25362875
2,43,113.90604785999999
2,44,124.68669497999998
2,45,122.27523443999999
2,46,126.03427587
2,47,125.5377987
2,48,122.34615975
2,49,122.27523443999999
2,50,122.34615975
2,51,122.34615975
2,52,122.48801037
2,53,122.48801037
2,54,122.34615975
2,55,122.62986099
2,56,122.62986099
2,57,122.7007863
2,58,121.49505603
2,59,121.56598134000001
2,60,114.11882379000001
2,61,113.97697317000001
2,62,113.97697317000001
2,63,121.70783196000001
2,64,122.62986099
2,65,122.7007863
2,66,122.62986099
2,67,125.96335056000001
2,68,125.96335056000001
2,69,126.60167835000001
2,70,126.38890242000001
2,71,125.82149994
2,72,125.67964932
2,73,125.5377987
2,74,125.39594808
2,75,125.96335056000001
2,76,125.96335056000001
2,77,126.38890242000001
2,78,127.02723021
2,79,125.75057463
2,80,125.39594808
2,81,125.5377987
2,82,125.67964932
2,83,126.24705180000001
2,84,125.96335056000001
2,85,126.81445427999999
2,86,126.95630489999999
2,87,128.94221358
2,88,129.86424261
2,89,130.00609322999998
2,90,129.01313889000002
2,91,126.10520118000001
2,92,131.70830067
2,93,129.86424261
2,94,131.42459943
2,95,132.91403094
2,96,132.70125501
3,1,132.41755377
3,2,131.56645005000001
3,3,131.35367412
3,4,130.92812226
3,5,133.55235872999998
3,6,135.96381927000002
3,7,128.44573641
3,8,122.62986099
3,9,122.48801037
3,10,126.03427587
3,11,125.67964932
3,12,128.87128827
3,13,129.43869075
3,14,129.29684013
3,15,133.05588156000002
3,16,138.09157857
3,17,152.41849119
3,18,152.70219243000003
3,19,125.25409746
3,20,116.81398557
3,21,128.02018455
3,22,128.30388579
3,23,128.94221358
3,24,128.94221358
3,25,128.58758703
3,26,125.67964932
3,27,125.82149994
3,28,128.09110986
3,29,129.65146668
3,30,128.37481110000002
3,31,145.04225895
3,32,152.77311774
3,33,152.41849119
3,34,147.80834604
3,35,141.35414283
3,36,148.09204728
3,37,140.99951628
3,38,135.60919272
3,39,137.87880264
3,40,135.25456617
3,41,132.41755377
3,42,131.49552474
3,43,133.26865749
3,44,142.20524655
3,45,142.20524655
3,46,140.00656193999998
3,47,126.24705180000001
3,48,126.24705180000001
3,49,123.69374064000002
3,50,119.08359549
3,51,124.26114312
3,52,123.76466595
3,53,120.85672824
3,54,119.29637142
3,55,119.29637142
3,56,112.41661635
3,57,115.96288185000002
3,58,121.42413072000001
3,59,120.85672824
3,60,120.71487762
3,61,115.11177813
3,62,107.52276996
3,63,103.62187791
3,64,101.21041737
3,65,98.23155435
3,66,99.295434
3,67,99.36635931
3,68,100.28838834000001
3,69,100.50116427
3,70,100.14653772
3,71,92.48660423999999
3,72,92.55752955000001
3,73,92.62845486
3,74,92.62845486
3,75,98.72803152
3,76,98.72803152
3,77,92.62845486
3,78,94.82713946999999
3,79,102.62892357000001
3,80,102.62892357000001
3,81,99.79191117
3,82,99.79191117
3,83,100.07561240999999
3,84,100.07561240999999
3,85,99.93376179
3,86,100.07561240999999
3,87,100.0046871
3,88,99.295434
3,89,98.86988214
3,90,97.02582408
3,91,101.21041737
3,92,101.21041737
3,93,101.21041737
3,94,101.21041737
3,95,101.13949206
3,96,101.13949206
4,1,111.49458732000001
4,2,111.56551263
4,3,111.56551263
4,4,111.56551263
4,5,111.56551263
4,6,101.21041737
4,7,111.70736325
4,8,116.74306026000001
4,9,116.95583618999999
4,10,111.49458732000001
4,11,101.06856675
4,12,110.14700643
4,13,116.24658309
4,14,118.79989425000001
4,15,123.97744188
4,16,118.79989425000001
4,17,117.52323867
4,18,117.73601460000002
4,19,101.13949206
4,20,111.28181139
4,21,116.74306026000001
4,22,103.05447543
4,23,108.16109775
4,24,117.23953743000001
4,25,118.51619301000001
4,26,119.22544611
4,27,119.36729672999999
4,28,125.04132152999999
4,29,126.60167835000001
4,30,127.09815552000002
4,31,124.75762029
4,32,116.95583618999999
4,33,124.33206843
4,34,125.25409746
4,35,125.89242525
4,36,142.98542496000002
4,37,125.60872401
4,38,143.2691262
4,39,247.5293319
4,40,143.2691262
4,41,143.05635027000002
4,42,247.5293319
4,43,125.04132152999999
4,44,113.55142131000001
4,45,129.58054137
4,46,107.80647119999999
4,47,113.33864538
4,48,113.33864538
4,49,126.10520118000001
4,50,130.5025704
4,51,126.31797710999999
4,52,126.03427587
4,53,126.03427587
4,54,143.12727558
4,55,144.04930461
4,56,147.31186887
4,57,147.45371949
4,58,143.90745399
4,59,143.62375275
4,60,143.48190213
4,61,143.62375275
4,62,147.95019666
4,63,143.55282744
4,64,147.95019666
4,65,136.24752051000002
4,66,137.5951014
4,67,143.12727558
4,68,161.70970680000002
4,69,159.36917157
