DayId,TimeSlotId,RealTimePrice(RMB/MW¡¤h)
1,1,124.68669497999998
1,2,123.48096471000001
1,3,123.48096471000001
1,4,121.99153319999999
1,5,107.30999403000001
1,6,103.90557915000001
1,7,103.90557915000001
1,8,102.91262481
1,9,124.26114312
1,10,107.80647119999999
1,11,104.33113101000001
1,12,103.40910198
1,13,103.26725136
1,14,102.91262481
1,15,103.19632605000001
1,16,103.33817667000001
1,17,103.19632605000001
1,18,103.12540073999999
1,19,103.12540073999999
1,20,97.09674939
1,21,107.80647119999999
1,22,103.97650446
1,23,106.95536748
1,24,104.2602057
1,25,104.2602057
1,26,103.97650446
1,27,102.91262481
1,28,104.47298163
1,29,102.34522233
1,30,103.97650446
1,31,122.7007863
1,32,106.95536748
1,33,117.31046273999999
1,34,107.30999403000001
1,35,111.56551263
1,36,107.45184465
1,37,105.53686128000001
1,38,103.69280322
1,39,103.62187791
1,40,103.62187791
1,41,103.62187791
1,42,103.69280322
1,43,107.66462058
1,44,106.74259155
1,45,104.33113101000001
1,46,104.47298163
1,47,108.72850023000001
1,48,146.46076515
1,49,146.24798922000002
1,50,140.14841256000003
1,51,120.99857886
1,52,130.07701854
1,53,124.75762029
1,54,121.14042948
1,55,108.5157243
1,56,124.33206843
1,57,94.89806478000001
1,58,107.73554589
1,59,102.62892357000001
1,60,102.62892357000001
1,61,102.77077419
1,62,103.40910198
1,63,104.82760818
1,64,104.68575756
1,65,105.18223473
1,66,104.47298163
1,67,103.76372853000001
1,68,107.02629279
1,69,102.34522233
1,70,102.20337171
1,71,102.91262481
1,72,103.05447543
1,73,113.90604785999999
1,74,116.03380716
1,75,115.82103122999999
1,76,117.52323867
1,77,128.87128827
1,78,122.34615975
1,79,121.28228010000001
1,80,128.80036296
1,81,128.80036296
1,82,129.50961606
1,83,122.41708506000002
1,84,133.19773218
1,85,135.32549147999998
1,86,133.33958280000002
1,87,125.18317214999999
1,88,123.26818877999999
1,89,126.03427587
1,90,135.46734210000002
1,91,139.0136076
1,92,141.07044159
1,93,141.07044159
1,94,141.42506814
1,95,141.42506814
1,96,142.20524655
2,1,133.12680687
2,2,136.1765952
2,3,143.55282744
2,4,134.40346245
2,5,127.665558
2,6,127.59463269
2,7,136.10566989
2,8,147.45371949
2,9,149.15592693000002
2,10,142.91449964999998
2,11,146.53169046
2,12,143.9783793
2,13,143.9783793
2,14,143.76560337
2,15,146.95724232
2,16,153.34052022
2,17,176.03661942
2,18,179.08640775
2,19,151.28368623
